,unnamed:_0,tender_id,tender_externalreference,tender_title,work_description,tender_category,tender_type,form_of_contract,product_category,is_multi_currency_allowed_for_boq,allow_two_stage_bidding,independent_external_monitor/remarks,published_date,pre_bid_meeting_date,bid_validity_days,should_allow_nda_tender,allow_preferential_bidder,payment_mode,bid_opening_date,organisation_chain,location,pincode,no_of_bids_received,tender_value_in_rupees,bidder_name,awarded_value,status,contract_date,tender_stage,department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,season,scheme,erosion,roads_bridges_embkt,response_type,flood_response_-_subhead,month,tender_district_externalreference,tender_district_title_description,tender_district_location,btc_flag,district_finalised,tender_villages,tender_block,tender_subdistrict,tender_revenueci,tender_revenueci_location,hq_flag,revenue_circle_finalised
924,1610,2022_SCD_24088_2,Tender/NIT/2021-22/4200 Date-19.01.2022,Gully Control Bund cum Water Harvesting Project at Gopigaon (Pt.III) village under SOPD-G 2021-22,Gully Control Bund cum Water Harvesting Project at Gopigaon (Pt.III) village under SOPD-G 2021-22,Works,Open Tender,Works,Civil Works,No,No,NA ,21-Jan-2022 11:00 AM,NA ,180.0,No ,No,Online,11-Feb-2022 03:00 PM,Soil Conservation Department,Barpeta,781005.0,2.0,2500000.0,Jibon kishore Ray,2100000.0,Rejected-AOC,29-Apr-2022,AOC,Soil Conservation Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,True,Others,,2022_04,,,BARPETA,False,BARPETA,,,,,Barpeta,True,Barpeta
925,1643,2022_PWD_24965_1,SE/BDRC/NIT/ BNGN/SDRF/2021-22/36/3 Dated 31-03-22,Restoration of flood damaged of Borjana I to Borjana III Road under SDRF for the year 2020-21,Restoration of flood damaged of Borjana I to Borjana III Road under SDRF for the year 2020-21,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,04-Apr-2022 11:00 AM,08-Apr-2022 04:00 PM ,180.0,No ,No,Offline,11-Apr-2022 02:00 PM,Public Works Roads Department,Barpeta,781301.0,2.0,5492000.0,Ritu Kumar Das,5491376.0,Rejected-AOC,09-May-2022,AOC,Public Works Roads Department,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2},2022_05,,,BARPETA,False,BARPETA,,,,,Barpeta,True,Barpeta
926,1723,2022_DoWR_24847_1,BARPETA/2021-22/SDRF/V,Immediate Measures for restoration of flood damages of river Pohumara L/B embankment at ch. 24th K.M. Rajakhat under SDRF for 2021-22.,Immediate Measures for restoration of flood damages of river Pohumara L/B embankment at ch. 24th K.M. Rajakhat under SDRF for 2021-22.,Works,Open Tender,Works,Civil Works,No,No,NA ,23-Mar-2022 06:00 PM,NA ,180.0,No ,No,Online,04-Apr-2022 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,14999697.0,DIPANKA KUMAR GOSWAMI,13499727.0,Accepted-AOC,04-Jun-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2},2022_06,BARPETA,,BARPETA,False,BARPETA,'POHUMARA',BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
927,1774,2022_DoWR_24807_2,BARPETA/2021-22/SDRF/I,Immediate measures to B/dyke from Bahari to Baghbar for recoupment of breach like damages at different reaches in between ch.41100m to 52200m including pro-siltation measures under SDRF for 2021-22. RETENDER,Immediate measures to B/dyke from Bahari to Baghbar for recoupment of breach like damages at different reaches in between ch.41100m to 52200m including pro-siltation measures under SDRF for 2021-22.,Works,Open Tender,Works,Civil Works,No,No,NA ,12-Apr-2022 06:00 PM,NA ,180.0,No ,No,Online,19-Apr-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,22999988.0,ABDUR REZZAK,20699989.0,Not Admitted-Fee/PreQual/Technical,02-Jul-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 2, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'recoupment': 2},2022_07,BARPETA,,BARPETA,False,BARPETA,"'BAGHBAR', 'BAHARI'",BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
928,1829,2022_DoWR_25096_1,BARPETA/2021-22/SOPD-ODS/I,Construction of Embankment of river Pahumara from Doloigaon Kumrekhowa to Karaikhowa under GP Muguria.,Construction of Embankment of river Pahumara from Doloigaon Kumrekhowa to Karaikhowa under GP Muguria.,Works,Open Tender,Works,Civil Works,No,No,NA ,11-Apr-2022 06:00 PM,NA ,180.0,No ,No,Online,02-May-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,59311495.0,ANUPAM NIRMAN PVT. LTD.,53380346.0,Rejected-AOC,25-Aug-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,True,Others,,2022_08,BARPETA,,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
929,1840,2022_PWD_25341_1,SE/BRC/NIT/186/411,BRC/SDRF/2021-22/01,SDRF works,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-May-2022 10:00 AM,NA ,180.0,No ,No,Online,07-May-2022 02:00 PM,Public Works Roads Department,Baghbor,781308.0,2.0,9500000.0,Nurjamal Hoque,9490083.0,Rejected-Finance,01-Aug-2022,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Immediate Measures,{'sdrf': 2},2022_08,,,BARPETA,False,BARPETA,,,,,Baghbor,False,Baghbor
930,1841,2022_PWD_25345_1,SE/BRC/NIT/186/402,BRC/SDRF/2021-22/02,SDRF works,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-May-2022 10:00 AM,NA ,180.0,No ,No,Online,07-May-2022 02:00 PM,Public Works Roads Department,Baghbor,781308.0,2.0,8500000.0,Moin Sorowar Jazbi,8488251.0,Accepted-AOC,12-Jul-2022,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Immediate Measures,{'sdrf': 2},2022_08,,,BARPETA,False,BARPETA,,,,,Baghbor,False,Baghbor
931,1873,2022_PWD_25907_6,CE/Commn/5/22-23/1_SDRF,Pachim Chaysimana Madrassa to Sukhowarjhar Road,"Re-Construction of flood damages to Pachim Chaysimana Madrassa to Sukhowarjhar Road Pkg no As-01-358 ch.(350m to 550m,750m to 1250m, 1650m to 3500m, 4850m to 13500m) under SDRF for the year 2021-22",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Jun-2022 06:00 PM,NA ,180.0,No ,No,Online,23-Jun-2022 11:00 AM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Barpeta,781302.0,2.0,15000000.0,JINTU MANI SARMA,13500000.0,Accepted-AOC,14-Sep-2022,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Immediate Measures,{'sdrf': 2},2022_09,,,BARPETA,False,BARPETA,,,,,Barpeta,True,Barpeta
932,1904,2022_DoWR_24810_1,BARPETA/2021-22/SDRF/IV,Immediate measures for restoration of flood damages on R/B Embankment of river Kaldia at Upornoi area under SDRF for the year 2021-22.,Immediate measures for restoration of flood damages on R/B Embankment of river Kaldia at Upornoi area under SDRF for the year 2021-22.,Works,Open Tender,Works,Civil Works,No,No,NA ,21-Mar-2022 06:00 PM,NA ,180.0,No ,No,Online,01-Apr-2022 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,21999980.0,Rabindra Chhawchharia,19799983.0,Not Admitted-Fee/PreQual/Technical,15-Oct-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2},2022_10,BARPETA,,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
933,1909,2022_PWD_25346_1,SE/BRC/TECH/NIT/185/402,BRC/SDRF/2021-22/03,SDRF works,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-May-2022 10:00 AM,NA ,180.0,No ,No,Online,07-May-2022 02:00 PM,Public Works Roads Department,Baghbor,781308.0,2.0,6500000.0,Mir Mosharraf Hussain,6494926.0,Accepted-AOC,12-Jul-2022,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Immediate Measures,{'sdrf': 2},2022_10,,,BARPETA,False,BARPETA,,,,,Baghbor,False,Baghbor
934,1915,2022_DoWR_24135_2,BARPETA/2021-22/SOPD-FDR/II,Protection of Jallikhata Shiva Than by channel cutting and bank protection works from bank erosion of river Kaldia. RETENDER,Protection of Jallikhata Shiva Than by channel cutting and bank protection works from bank erosion of river Kaldia.,Works,Open Tender,Works,Civil Works,No,No,NA ,23-Feb-2022 06:00 PM,NA ,180.0,No ,No,Online,02-Mar-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,42000100.0,ANUPAM NIRMAN PVT. LTD.,37800091.0,Accepted-AOC,18-Nov-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,True,True,Others,,2022_11,BARPETA,,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
935,1941,2022_DoWR_24809_2,BARPETA/2021-22/SDRF/III,"I M for flood damage repairing of breach like damaged section in between ch.3900m to 4400m, ch.4610m to 4800m and ch.5800m to 6780m of M/E along L/B embankment of river Morachowlkhowa including Pro-siltation measures under SDRF for 2021-22 RETENDER","I M for flood damage repairing of breach like damaged section in between ch.3900m to 4400m, ch.4610m to 4800m and ch.5800m to 6780m of M/E along L/B embankment of river Morachowlkhowa including Pro-siltation measures under SDRF for 2021-22",Works,Open Tender,Works,Civil Works,No,No,NA ,11-Apr-2022 06:00 PM,NA ,180.0,No ,No,Online,19-Apr-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,20999983.0,Rabindra Chhawchharia,20154153.1,Accepted-AOC,08-Dec-2022,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 2, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'repairing': 2},2022_12,BARPETA,,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
936,1952,2022_PWD_25907_7,CE/Commn/5/22-23/1_SDRF,Kalairdia to Sukhowarjhar Anchalik Bazar,"Re-Construction of flood damages to Kalairdia to Sukhowarjhar Anchalik Bazar road (Construction of E/W GSB WBM III, PC and SC and Tr foot bridge 2 nos) in breach portion under SDRF for the year 2021-22 Pkg no AS-01-226",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Jun-2022 06:00 PM,NA ,180.0,No ,No,Online,23-Jun-2022 11:00 AM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Barpeta,781302.0,2.0,12500000.0,M/s Macrocosm Builders,11250000.0,Accepted-AOC,26-Dec-2022,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 1, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Immediate Measures,{'sdrf': 2},2022_12,,,BARPETA,False,BARPETA,,,,,Barpeta,True,Barpeta
937,2033,2022_DoWR_28293_1,BARPETA/2022-23/SOPDG/III,Closing of Breach at Nayapara along with Recoupment of Pahumara L/B Embankment from Kathalmurighat to Nowkuchi Pathar including Anti-Erosion and Bank Protection measures at different reaches,Closing of Breach at Nayapara along with Recoupment of Pahumara L/B Embankment from Kathalmurighat to Nowkuchi Pathar including Anti-Erosion and Bank Protection measures at different reaches,Works,Open Tender,Works,Civil Works,No,No,NA ,19-Dec-2022 10:00 AM,NA ,180.0,No ,No,Online,07-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,177226822.0,ANUPAM NIRMAN PVT. LTD.,159504140.0,Accepted-AOC,02-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,True,True,Repair and Restoration,{'recoupment': 2},2023_03,BARPETA,,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
938,2035,2022_DoWR_28300_1,BARPETA/2022-23/SOPDG/II,Closing of breach at Medhikuchi alongwith recoupment of Pahumara R/B embkt. From Katahlmurighat to BB PWD Road including A/E and bank protection measures at different reaches. PACKAGE 1,Closing of breach at Medhikuchi alongwith recoupment of Pahumara R/B embkt. From Katahlmurighat to BB PWD Road including A/E and bank protection measures at different reaches,Works,Open Tender,Works,Civil Works,No,No,NA ,19-Dec-2022 12:00 PM,NA ,180.0,No ,No,Online,07-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,151524090.0,ANUPAM NIRMAN PVT. LTD.,136371681.0,Rejected-AOC,24-Feb-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 2, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,True,True,Repair and Restoration,{'recoupment': 2},2023_03,BARPETA,,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
939,2039,2022_DoWR_28364_1,BARPETA/2022-23/SOPDG/I,Restoration of harijan channel at both bank guide bund including breach closing at L/B guide bund,Restoration of harijan channel at both bank guide bund including breach closing at L/B guide bund,Works,Open Tender,Works,Civil Works,No,No,NA ,21-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,10-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,2.0,34329921.0,Jiten Kalita,30896929.0,Accepted-AOC,14-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 4, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'restoration': 2},2023_03,BARPETA,,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
940,2067,2023_PWD_29721_1,SE/BRC/Tech/NIT/186/22-23/2613,BRC/SDRF/2021-22/6,Restoration of timber foot bridge No.1-1 at Kalgachia PWD IB approach road under SDRF for 2021-22 of (44 Jania LAC),Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,04-Mar-2023 10:00 AM,NA ,180.0,No ,No,Online,10-Mar-2023 10:00 AM,Public Works Roads Department,Jania,781314.0,2.0,6335900.0,Build worth Trade Engineers,6335900.0,Rejected-AOC,29-Mar-2023,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 1},2023_03,,BARPETA,,False,BARPETA,"'JANIA', 'Jania', 'KALGACHIA', 'Kalgachia'",RUPOSHI,Kalgachia,Kalgachia,,False,Kalgachia
941,2068,2023_PWD_29748_1,SE/BRC/Tech/NIT/186/22-23/2639,BRC/SDRF/2021-22/7,Restoration of damaged portion of road SH-2 ( Manas Bridge approach to Barpeta Medical College) at Chainage 43rd Km under SDRF for 2021-22 of Barpeta (44 Jania LAC).,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Mar-2023 10:00 AM,NA ,180.0,No ,No,Online,13-Mar-2023 12:00 PM,Public Works Roads Department,Jania,781314.0,2.0,4721300.0,Anowar Hussain Zahid,4721051.0,Rejected-AOC,29-Mar-2023,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 1},2023_03,,BARPETA,,False,BARPETA,"'JANIA', 'Jania'",BARPETA,Barpeta,Barpeta,,False,Barpeta
942,2069,2023_PWD_29749_1,SE/BRC/Tech/NIT/186/22-23/2637,BRC/SDRF/2021-22/8,Restoration of road Amguri to Kalgachia Bannat Madrassa via Pub Balarpathar under SDRF for 2021-22 of Barpeta (44 Jania LAC).,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Mar-2023 10:00 AM,NA ,180.0,No ,No,Online,13-Mar-2023 12:00 PM,Public Works Roads Department,Jania,781314.0,2.0,3253300.0,Build worth Trade Engineers,3253299.0,Rejected-Technical,29-Mar-2023,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 1},2023_03,,BARPETA,,False,BARPETA,"'JANIA', 'Jania', 'KALGACHIA', 'AMGURI', 'Amguri', 'Kalgachia'",BARPETA,Kalgachia,Kalgachia,,False,Kalgachia
