tender_id,tender_externalreference,tender_title,work_description,tender_category,tender_type,form_of_contract,product_category,is_multi_currency_allowed_for_boq,allow_two_stage_bidding,independent_external_monitor/remarks,published_date,pre_bid_meeting_date,bid_validity(days),should_allow_nda_tender,allow_preferential_bidder,payment_mode,bid_opening_date,organisation_chain,location,pincode,no_of_bids_received,tender_value_in_₹,bidder_name,awarded_value,status,contract_date_:,department,matched_categories,matched_keywords,intent_tag,is_coastal_district,is_drought_district
2021_OLIC_74615_96,"No.05/2021-22,Dt.18.12.2021",KALIKAPUR-II-TW,KALIKAPUR-II-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"21,53,731",LOKANATH PARIDA,"2,130,255",Accepted-AOC,24-Dec-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2022_CCEDI_82506_1,02(2)/SEDHWD of 2022-23,Construction of Community Centre at Patulidiha R.R. Colony of Deo Irrigation Project.,Construction of Community Centre at Patulidiha R.R. Colony of Deo Irrigation Project.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,31-Oct-2022 10:00 AM,NA ,90.0,No ,No,Online,15-Nov-2022 11:00 AM,CCE Deo Irr Project Karanjia||CCE Deo Irr Project Karanjia||E.E Deo Head Works Divn Karanjia,Patulidiha,757037.0,1.0,"10,95,234",ANITA MISHRA,"931,059",Accepted-AOC,21-Dec-2022,CCE Deo Irr Project Karanjia||CCE Deo Irr Project Karanjia||E.E Deo Head Works Divn Karanjia,C2_Irrigation|C8_Scheme,irr |irrigation|omm,Mitigation,False,False
2022_CEBBU_77353_1,SESID-01(04)/2022-23,CANAL WORKS,Improvement to Huma Tail Distributary and Giripali Minor under Critical Lump for 2022-23.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2022 11:00 AM,NA ,90.0,No ,No,Online,11-May-2022 11:00 AM,"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE Sambalpur Irrigation Division Sambalpur",SAMBALPUR,768001.0,1.0,,ABINASH ROUT,"1,138,540",Accepted-AOC,09-Dec-2022,"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE Sambalpur Irrigation Division Sambalpur",C2_Irrigation,distributary|irrigation,Mitigation,False,False
2022_CEBBU_82294_1,SESID-03(01)/2022-23,Slope Protection work on both sides of High-Level Bridge (SH-24 Linking NH-53B) across River Tikira near village Kutasingha for the year 2022-23.,Slope Protection work on both sides of High-Level Bridge (SH-24 Linking NH-53B) across River Tikira near village Kutasingha for the year 2022-23.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,17-Oct-2022 11:00 AM,NA ,90.0,No ,No,Online,31-Oct-2022 11:00 AM,"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE Sambalpur Irrigation Division Sambalpur",Sambalpur,768001.0,2.0,"84,73,259",ABHIJEET MISHRA,"7,203,117",Accepted-AOC,19-Dec-2022,"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE Sambalpur Irrigation Division Sambalpur",C2_Irrigation,irrigation,Unknown,False,False
2022_CEBMB_77732_1,e-BNID-02/2022-23,Improvement to Mandar Minor near 1st drop of village Padhal.,Improvement to canal,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,27,000",Balagopal Dalabehera,"606,504",Accepted-AOC,17-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,canal|irrigation,Mitigation,False,False
2022_CEBMB_77732_11,e-BNID-02/2022-23,Improvement to RFB of Loharakhandi near village Gamundi from RD 4000 M to 4150 M.,Improvement to flood embankment,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,26,000",Hadubandhu Pradhan,"525,565",Accepted-AOC,18-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|flood embankment|irrigation,Mitigation,False,False
2022_CEBMB_77732_16,e-BNID-02/2022-23,Improvement to LFB of Baghuanalla from RD 3700 M to 3920 M.,Improvement to flood embankment,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,56,000",Balagopal Dalabehera,"622,747",Accepted-AOC,18-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|flood embankment|irrigation,Mitigation,False,False
2022_CEBMB_77732_17,e-BNID-02/2022-23,Improvement to RFB of Kataranalla from RD 3250 M to 3500 M.,Improvement to flood embankment,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,49,000",Prasana Kumar Raula,"648,887",Accepted-AOC,18-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|flood embankment|irrigation,Mitigation,False,False
2022_CEBMB_77732_19,e-BNID-02/2022-23,Improvement to LFB of Dayapallinalla from RD 1600 M to 1840 M.,Improvement to nalla,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,71,000",Pratima Manjari Gouda,"570,735",Accepted-AOC,18-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2022_CEBMB_77732_21,e-BNID-02/2022-23,Improvement to RFB of Baghuanalla near siva mandir Kalingapadar from RD 3400 M to 3650 M.,Improvement to nalla,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,14,000",Laxmi Behera,"613,531",Accepted-AOC,20-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2022_CEBMB_77732_22,e-BNID-02/2022-23,Improvement to RFB of Dayapallinalla from RD 4000 M to 4200 M.,Improvement to nalla,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,12,000",Laxmi Behera,"611,260",Accepted-AOC,20-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2022_CEBMB_77732_24,e-BNID-02/2022-23,Improvement to RFB of Kataranalla near Balichhai from RD 2900 M to 3250 M.,Improvement to nalla,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,43,000",Bansidhar Pradhan,"642,492",Accepted-AOC,20-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2022_CEBMB_77732_25,e-BNID-02/2022-23,Improvement to RFB of Batanalla from RD 3300 M to 3550 M.,Improvement to nalla,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,16,000",PRATAP CHANDRA MISHRA,"615,185",Accepted-AOC,20-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2022_CEBMB_77732_26,e-BNID-02/2022-23,Improvement to RFB of Nuapallinalla from RD 2100 M to 2350 M.,Improvement to nalla,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,71,000",Laxmi Behera,"570,326",Accepted-AOC,20-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2022_CEBMB_77732_27,e-BNID-02/2022-23,mprovement to RFB of Batanalla from RD 3850 M to 4150 M.,Improvement to nalla,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,52,000",Nalinikanta Routaray,"651,081",Accepted-AOC,20-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2022_CEBMB_77732_28,e-BNID-02/2022-23,Improvement to RFB of Kupatinalla near Talajibika from RD 150 M to 450 M.,Improvement to nalla,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,52,000",Laxmi Behera,"651,708",Accepted-AOC,20-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2022_CEBMB_77732_29,e-BNID-02/2022-23,Restoration to LFB of Nuapallinalla from RD 1100 M to 1400 M.,Improvement to nalla,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,56,000",Pratima Manjari Gouda,"655,584",Accepted-AOC,20-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2022_CEBMB_77732_3,e-BNID-02/2022-23,Improvement to Mandar Minor near Harizan street of Mahanti Street.,Improvement to canal,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,25,000",PRATAP CHANDRA MISHRA,"611,500",Accepted-AOC,17-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,canal|irrigation,Mitigation,False,False
2022_CEBMB_77732_30,e-BNID-02/2022-23,Restoration to LFB of Paikianalla near Khurudupalli from RD 2150 M to 2480 M.,Improvement to nalla,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,67,000",Balagopal Dalabehera,"663,401",Accepted-AOC,20-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2022_CEBMB_77732_32,e-BNID-02/2022-23,Restoration to RFB of Bantanalla from RD 3560 M to 3810 M.,Improvement to nalla,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,63,000",JAYARAM PRADHAN,"662,746",Accepted-AOC,20-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2022_CEBMB_77732_37,e-BNID-02/2022-23,Raising and Strengthening to LFB of river Bodanadi near village Jirabadi D/S of SH Crossing.,Improvement to flood embankment,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,04,000",JAYARAM PRADHAN,"609,996",Accepted-AOC,22-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|flood embankment|irrigation,Mitigation,False,False
2022_CEBMB_77732_39,e-BNID-02/2022-23,Raising and Strengthening to LFB of river Bodanadi near village Jirabadi.,Improvement to flood embankment,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,02,000",JAYARAM PRADHAN,"607,944",Accepted-AOC,22-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|flood embankment|irrigation,Mitigation,False,False
2022_CEBMB_77732_40,e-BNID-02/2022-23,Improvement to right bank of Daha Left Distributary from RD 6200 M to 7200 M of Daha Irrigation Project.,Improvement to Canal Bank,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,06,000",JAYARAM PRADHAN,"505,280",Accepted-AOC,22-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,canal|irrigation,Mitigation,False,False
2022_CEBMB_77732_43,e-BNID-02/2022-23,Improvement to Daha Left Distributary from RD 6200 M to 10680 M of Daha Irrigation Project.,Improvement to canal,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,75,000",NIHARIKA SWAIN,"574,068",Accepted-AOC,22-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,canal|irrigation,Mitigation,False,False
2022_CEBMB_77732_45,e-BNID-02/2022-23,Improvement to Binjigiri Minor from RD 1100 M to 2000 M of Daha Irrigation Project.,Improvement to canal,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"7,64,000",JAYARAM PRADHAN,"763,558",Accepted-AOC,22-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,canal|irrigation,Mitigation,False,False
2022_CEBMB_77732_49,e-BNID-02/2022-23,Improvement to Left Bank of Daha Right Distributary from RD 5200 M to 6200 M of Daha Irrigation Project.,Improvement to canal,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,26,000",JAYARAM PRADHAN,"525,877",Accepted-AOC,22-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,canal|irrigation,Mitigation,False,False
2022_CEBMB_77732_5,e-BNID-02/2022-23,Improvement to Kaliapallinalla near village Kaliapalli and fire station.,Improvement to nalla,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,17-May-2022 10:00 AM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,72,000",Laxmi Behera,"571,394",Accepted-AOC,17-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2022_CEBMB_77732_50,e-BNID-02/2022-23,Restoration to LFB of Paikianalla from RD 1050 M to 1250 M,Improvement to nalla,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,20-May-2022 02:15 PM,NA ,90.0,No ,No,Online,27-May-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,70,000",Balagopal Dalabehera,"562,222",Accepted-AOC,18-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Mitigation,False,False
2022_CEBMB_77896_10,e-BNID-03/2022-23,Improvement to Mandar Minor (Construction of 5 nos of Foot Bridge),Improvement to flood embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,23-May-2022 10:00 AM,NA ,90.0,No ,No,Online,02-Jun-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,86,000",PRATAP CHANDRA MISHRA,"577,755",Accepted-AOC,23-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|flood embankment|irrigation,Mitigation,False,False
2022_CEBMB_77896_15,e-BNID-03/2022-23,Improvement to RFB of Budulinallah near village Buduli.,Improvement to flood embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,23-May-2022 10:00 AM,NA ,90.0,No ,No,Online,02-Jun-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,35,000",DUKHI NAIK,"454,772",Accepted-AOC,24-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|flood embankment|irrigation,Mitigation,False,False
2022_CEBMB_77896_3,e-BNID-03/2022-23,Improvement to Hatimundanalla near U/S to Tarini Temple.,Improvement to flood embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,23-May-2022 10:00 AM,NA ,90.0,No ,No,Online,02-Jun-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,47,000",Purna Chandra Patro,"537,827",Accepted-AOC,23-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|flood embankment|irrigation,Mitigation,False,False
2022_CEBMB_77896_4,e-BNID-03/2022-23,Improvement to L.F.B of Bodanadi near Village Chhamunda from RD 1480 M to 1610 M.,Improvement to flood embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,23-May-2022 10:00 AM,NA ,90.0,No ,No,Online,02-Jun-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,07,000",JAYARAM PRADHAN,"613,612",Accepted-AOC,23-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|flood embankment|irrigation,Mitigation,False,False
2022_CEBMB_77896_5,e-BNID-03/2022-23,Restoration to LFB of Badanadi near village Golapada and Dhumuchhai (Construction of 2 nos of ramp and one no of step),Improvement to flood embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,23-May-2022 10:00 AM,NA ,90.0,No ,No,Online,02-Jun-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,44,000",ARUN NAIK,"634,818",Accepted-AOC,23-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|flood embankment|irrigation,Mitigation,False,False
2022_CEBMB_78504_20,e-BNID-04/2022-23,Improvement to LFB of river Padma near village Amrutul.,Restoration and protection of River Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,13-Jun-2022 10:00 AM,NA ,90.0,No ,No,Online,23-Jun-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"10,38,000",ARUN NAIK,"882,355",Accepted-AOC,24-Dec-2022,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
